,HR,emotion_total,emotion_polarity,rating,time_difference,vine,verified_purchase,CLI,group
6565,,13,9,3,6256,0,0,98.52000000000001,6565
6566,1.0,7,1,5,6256,0,0,74.88,6566
6567,,5,-5,2,6256,0,0,104.7,6567
6568,,0,0,5,6256,0,0,177.84,6568
6569,,16,6,5,6256,0,0,113.85894736842106,6569
6570,,2,2,5,6256,0,0,99.495,6570
6571,,8,8,5,6256,0,0,99.79555555555555,6571
6572,0.0,0,0,3,6256,0,0,,6572
6573,,5,5,5,6256,0,0,107.62999999999998,6573
6574,,2,2,5,6256,0,0,154.32,6574
6575,,2,2,5,6256,0,0,207.44,6575
6576,,3,3,4,6256,0,0,112.69142857142857,6576
6577,,4,4,5,6256,0,0,103.56000000000002,6577
6578,,7,7,5,6256,0,0,101.01499999999999,6578
6579,,3,3,4,6256,0,0,98.79333333333334,6579
6580,1.0,4,4,4,6256,0,0,104.6733333333333,6580
6581,1.0,7,7,5,6256,0,0,121.87428571428573,6581
6582,,3,3,5,6256,0,0,95.12,6582
6583,,5,5,4,6256,0,0,128.23499999999999,6583
6584,,3,3,5,6256,0,0,189.79999999999998,6584
6585,,3,3,5,6256,0,0,125.27,6585
6586,0.0,5,5,4,6256,0,0,93.91555555555556,6586
6587,1.0,13,13,5,6256,0,0,117.22874999999998,6587
6588,,3,3,5,6256,0,0,41.59999999999998,6588
6589,1.0,1,1,5,6256,0,0,107.67,6589
6590,0.5,8,4,3,6256,0,0,101.77777777777779,6590
6591,0.0,3,3,5,6256,0,0,23.95999999999999,6591
6592,,6,6,4,6256,0,0,98.835,6592
6593,,6,0,5,6256,0,0,128.06,6593
6594,1.0,15,15,5,6256,0,0,105.312,6594
6595,,9,9,5,6256,0,0,66.34,6595
6596,0.0,0,0,5,6256,0,0,148.24,6596
6597,1.0,13,13,5,6256,0,0,117.11757575757575,6597
6598,,0,0,5,6256,0,0,127.37500000000001,6598
6599,,5,5,5,6256,0,0,101.66666666666669,6599
6600,,6,6,5,6256,0,0,98.835,6600
6601,1.0,9,-1,2,6256,0,0,122.50315789473684,6601
6602,,5,-5,3,6256,0,0,93.86,6602
6603,,8,0,1,6256,0,0,110.74315789473685,6603
6604,,3,3,5,6256,0,0,81.93333333333335,6604
6605,,4,4,5,6256,0,0,95.61999999999999,6605
6606,,4,4,5,6256,0,0,113.51,6606
6607,,7,5,5,6256,0,0,97.35666666666665,6607
6608,1.0,18,16,5,6256,0,0,107.63454545454546,6608
6609,,3,3,5,6256,0,0,57.099999999999994,6609
6610,,3,3,2,6256,0,0,104.7,6610
6611,,4,0,3,6256,0,0,102.38666666666667,6611
6612,,0,0,5,6256,0,0,111.99000000000001,6612
6613,,10,10,5,6256,0,0,95.33090909090909,6613
6614,,11,11,5,6256,0,0,114.43384615384615,6614
6615,0.0,0,0,1,6256,0,1,104.34000000000002,6615
6616,,4,4,5,6256,0,1,104.34000000000002,6616
6617,,3,3,5,6256,0,1,189.59999999999997,6617
6618,,2,2,5,6256,0,1,129.17333333333332,6618
6619,,0,0,5,6257,0,1,,6619
6620,,0,0,4,6257,0,1,89.17142857142856,6620
6621,,10,10,5,6257,0,1,115.48666666666666,6621
6622,1.0,2,2,5,6257,0,1,109.60666666666664,6622
6623,,8,8,5,6257,0,1,99.79555555555555,6623
6624,,3,3,5,6257,0,0,113.44000000000001,6624
6625,1.0,15,7,3,6257,0,0,109.81454545454547,6625
6626,,11,11,5,6257,0,0,88.8247619047619,6626
6627,,0,0,4,6257,0,0,86.7,6627
6628,,6,2,3,6257,0,0,106.496,6628
6629,1.0,3,3,5,6257,0,0,,6629
6630,,6,6,5,6257,0,0,123.29333333333334,6630
6631,,1,1,5,6257,0,0,108.07142857142857,6631
6632,,7,7,5,6257,0,0,92.47428571428573,6632
6633,,5,5,5,6257,0,1,80.95333333333333,6633
6634,,1,-1,5,6257,0,1,107.66000000000001,6634
6635,,5,5,5,6257,0,1,113.48,6635
6636,,13,5,2,6257,0,1,98.83,6636
6637,,3,3,5,6257,0,1,95.77714285714286,6637
6638,,3,3,5,6257,0,1,,6638
6639,,3,3,3,6257,0,1,111.53333333333335,6639
6640,1.0,8,2,5,6257,0,0,118.66434782608694,6640
6641,,4,4,5,6257,0,0,74.455,6641
6642,,0,0,5,6257,0,0,119.30666666666669,6642
6643,,6,6,5,6257,0,0,124.77636363636363,6643
6644,,5,1,5,6257,0,0,95.82909090909092,6644
6645,,3,3,4,6257,0,0,,6645
6646,0.5,5,3,5,6257,0,0,109.1375,6646
6647,,3,3,3,6257,0,0,95.67,6647
6648,,3,3,3,6257,0,0,101.75999999999999,6648
6649,,4,4,5,6257,0,0,135.01739130434783,6649
6650,0.0,0,0,5,6257,0,0,93.69333333333334,6650
6651,,0,0,5,6257,0,0,,6651
6652,,1,-1,1,6257,0,0,113.52000000000002,6652
6653,,5,5,5,6257,0,0,103.25750000000001,6653
6654,0.0,3,3,4,6257,0,0,,6654
6655,0.0,0,0,4,6257,0,0,136.97999999999996,6655
6656,0.0,9,7,5,6257,0,0,97.86666666666667,6656
6657,,4,-4,1,6257,0,0,118.8509090909091,6657
6658,,3,3,5,6257,0,0,109.44000000000001,6658
6659,1.0,5,5,5,6257,0,0,100.00571428571429,6659
6660,0.5,2,2,3,6257,0,0,125.28000000000002,6660
6661,1.0,4,-2,1,6257,0,0,123.31555555555555,6661
6662,,2,2,2,6257,0,0,125.18666666666668,6662
6663,,7,-1,5,6257,0,0,76.28571428571429,6663
6664,,2,2,5,6257,0,0,,6664
6665,0.5,2,2,5,6257,0,0,128.23499999999999,6665
6666,,6,-6,2,6257,0,0,106.59272727272729,6666
6667,,5,5,5,6257,0,0,114.99666666666668,6667
6668,,15,15,5,6257,0,0,87.67200000000001,6668
6669,0.0,3,3,4,6257,0,0,112.76,6669
6670,,2,2,5,6257,0,0,129.17333333333332,6670
6671,1.0,23,-9,2,6257,0,0,109.98196078431373,6671
6672,,6,6,4,6257,0,0,58.17999999999999,6672
6673,1.0,1,1,5,6257,0,0,96.79384615384616,6673
6674,,0,0,5,6257,0,0,111.5,6674
6675,,6,6,5,6257,0,0,95.88,6675
6676,,3,3,5,6257,0,0,139.82,6676
6677,1.0,0,0,5,6257,0,0,154.61999999999998,6677
6678,1.0,2,2,5,6257,0,0,109.46749999999999,6678
6679,,2,2,2,6257,0,0,85.92,6679
6680,,6,6,4,6257,0,0,91.96666666666667,6680
6681,1.0,13,13,5,6257,0,0,100.10095238095238,6681
6682,,1,1,4,6257,0,0,95.795,6682
6683,,4,4,5,6257,0,0,151.57999999999998,6683
6684,,4,4,5,6257,0,0,91.32444444444444,6684
6685,1.0,6,6,3,6257,0,0,119.30666666666669,6685
6686,,5,3,4,6257,0,0,105.65333333333332,6686
6687,1.0,15,13,5,6257,0,0,104.66341463414635,6687
6688,,13,7,1,6257,0,0,95.87652173913042,6688
6689,,3,3,5,6257,0,0,110.22000000000001,6689
6690,,6,4,5,6257,0,0,109.60666666666664,6690
6691,1.0,0,0,1,6257,0,0,45.140000000000015,6691
6692,,3,3,5,6257,0,0,,6692
6693,,4,4,5,6257,0,0,107.63999999999999,6693
6694,,3,3,5,6257,0,0,,6694
6695,1.0,2,-2,5,6257,0,0,128.23499999999999,6695
6696,,8,8,5,6257,0,0,98.71000000000001,6696
6697,,5,3,5,6257,0,0,106.31538461538462,6697
6698,,8,8,5,6257,0,0,100.07714285714285,6698
6699,,3,3,5,6257,0,0,93.615,6699
6700,,3,3,5,6257,0,0,107.54666666666668,6700
6701,1.0,9,5,5,6257,0,0,114.2022222222222,6701
6702,,7,7,5,6257,0,0,108.46,6702
6703,,7,7,5,6257,0,0,90.82285714285715,6703
6704,,2,2,5,6257,0,1,213.12,6704
6705,1.0,7,7,3,6257,0,1,115.6504761904762,6705
6706,,2,-2,1,6257,0,1,23.95999999999999,6706
6707,,3,3,5,6257,0,1,90.0,6707
6708,,0,0,5,6257,0,1,207.44,6708
6709,,3,3,5,6257,0,1,112.69142857142857,6709
6710,0.0,0,0,1,6257,0,1,113.42666666666669,6710
6711,,1,-1,5,6257,0,1,125.27,6711
6712,,2,2,5,6257,0,1,115.48666666666666,6712
6713,1.0,2,2,2,6257,0,0,89.92,6713
6714,,4,4,5,6257,0,0,96.70285714285716,6714
6715,1.0,6,2,3,6257,0,0,87.5835294117647,6715
6716,0.6,10,6,3,6257,0,0,119.38736842105264,6716
6717,,21,7,5,6257,0,0,97.49297297297296,6717
6718,,18,14,5,6257,0,0,98.53384615384616,6718
6719,,3,-1,2,6257,0,0,107.64153846153846,6719
6720,0.0,5,5,5,6257,0,0,60.38000000000001,6720
6721,1.0,5,5,5,6257,0,0,125.18666666666668,6721
6722,,24,12,1,6257,0,0,111.87285714285713,6722
6723,,8,4,3,6257,0,0,81.05999999999999,6723
6724,,0,0,4,6257,0,0,189.59999999999997,6724
6725,,2,2,4,6257,0,0,107.63999999999999,6725
6726,,0,0,4,6257,0,0,131.09999999999997,6726
6727,,6,0,5,6257,0,0,125.27,6727
6728,0.0,33,17,5,6257,0,0,104.88947368421051,6728
6729,,7,7,5,6257,0,0,89.85333333333331,6729
6730,,3,3,5,6257,0,0,,6730
6731,,4,4,5,6257,0,0,93.49294117647058,6731
6732,,4,2,4,6257,0,0,98.78,6732
6733,,11,11,4,6257,0,0,99.73999999999998,6733
6734,,0,0,5,6257,0,0,96.50666666666667,6734
6735,,12,6,4,6257,0,0,99.79999999999998,6735
6736,1.0,2,2,5,6257,0,0,98.82,6736
6737,,8,4,2,6257,0,0,104.23428571428572,6737
6738,,3,3,5,6257,0,0,113.51,6738
6739,,3,3,5,6257,0,0,154.32,6739
6740,,0,0,5,6257,0,0,101.75999999999999,6740
6741,,7,7,5,6257,0,0,109.62666666666667,6741
6742,,5,5,5,6257,0,0,97.315,6742
6743,,2,2,4,6257,0,0,97.315,6743
6744,,9,9,5,6257,0,0,99.57833333333333,6744
6745,,3,3,5,6257,0,0,,6745
6746,,8,8,5,6257,0,0,110.18571428571428,6746
6747,,3,3,5,6257,0,0,132.595,6747
6748,,3,3,4,6257,0,0,110.55333333333333,6748
6749,,19,9,3,6257,0,0,109.67545454545456,6749
6750,0.9,7,5,1,6257,0,1,105.63999999999997,6750
6751,,6,6,5,6257,0,1,104.59,6751
6752,,1,1,5,6257,0,1,136.47999999999996,6752
6753,,3,3,5,6258,0,1,183.92,6753
6754,,9,-3,1,6258,0,0,124.23272727272727,6754
6755,,7,1,3,6258,0,1,99.15333333333334,6755
6756,,24,24,5,6258,0,0,72.93767441860466,6756
6757,,4,4,5,6258,0,1,66.19500000000001,6757
6758,,5,5,5,6258,0,1,110.47,6758
6759,,0,0,5,6258,0,1,183.92,6759
6760,,4,4,5,6258,0,1,201.55999999999997,6760
6761,,2,2,5,6258,0,1,183.92,6761
6762,,2,2,1,6258,0,0,100.71272727272728,6762
6763,,3,3,5,6258,0,0,99.57333333333334,6763
6764,,3,3,1,6258,0,0,129.17333333333332,6764
6765,,9,3,5,6258,0,0,103.25750000000001,6765
6766,,4,2,5,6258,0,0,87.81333333333335,6766
6767,1.0,4,0,3,6258,0,0,108.96444444444445,6767
6768,,2,2,4,6258,0,0,76.05333333333333,6768
6769,,0,0,5,6258,0,0,119.39,6769
6770,,10,10,5,6258,0,0,122.46758620689654,6770
6771,,2,2,5,6258,0,0,59.94000000000001,6771
6772,,6,4,5,6258,0,0,107.66000000000001,6772
6773,,0,0,4,6258,0,0,92.42333333333333,6773
6774,0.0,2,2,5,6258,0,0,104.7,6774
6775,,2,2,3,6258,0,0,92.82999999999998,6775
6776,0.5,4,4,5,6258,0,0,171.95999999999998,6776
6777,1.0,4,4,5,6258,0,0,124.54434782608693,6777
6778,,3,3,5,6258,0,0,171.95999999999998,6778
6779,1.0,2,2,5,6258,0,0,102.82588235294118,6779
6780,,5,5,5,6258,0,0,96.50666666666667,6780
6781,0.0,2,-2,5,6258,0,0,101.01499999999999,6781
6782,,5,5,5,6258,0,0,115.48666666666666,6782
6783,,0,0,5,6258,0,0,115.32000000000001,6783
6784,0.5,3,3,5,6258,0,0,117.86999999999999,6784
6785,,3,3,5,6258,0,0,154.32,6785
6786,,6,6,5,6258,0,0,107.63999999999999,6786
6787,,2,2,5,6258,0,0,113.52000000000002,6787
6788,0.6666666666666666,4,2,4,6258,0,0,101.08470588235294,6788
6789,0.3333333333333333,3,3,5,6258,0,0,124.52,6789
6790,,6,6,5,6258,0,0,117.41333333333334,6790
6791,,6,2,5,6258,0,0,98.835,6791
6792,,7,7,5,6258,0,0,98.84666666666666,6792
6793,,0,0,5,6258,0,0,100.79999999999997,6793
6794,,3,3,4,6258,0,0,183.92,6794
6795,,2,2,5,6258,0,0,113.51,6795
6796,,7,3,3,6258,0,0,98.835,6796
6797,,4,4,4,6258,0,0,99.82333333333332,6797
6798,,3,-3,2,6258,0,0,111.55999999999997,6798
6799,,0,0,2,6258,0,0,112.15692307692308,6799
6800,,5,5,4,6258,0,0,116.46000000000002,6800
6801,1.0,0,0,4,6258,0,0,119.30666666666669,6801
6802,,2,0,5,6258,0,0,127.24666666666666,6802
6803,,11,11,5,6258,0,0,107.65333333333332,6803
6804,,2,2,5,6258,0,0,95.12,6804
6805,,3,3,5,6258,0,0,113.51,6805
6806,,0,0,4,6258,0,0,135.0533333333333,6806
6807,1.0,17,5,4,6258,0,0,119.1504761904762,6807
6808,,0,0,3,6258,0,0,56.32000000000001,6808
6809,,3,3,5,6258,0,0,107.63999999999999,6809
6810,,5,5,3,6258,0,0,109.60666666666664,6810
6811,,10,10,4,6258,0,0,94.43,6811
6812,,17,-7,1,6258,0,0,114.21000000000002,6812
6813,,5,5,3,6258,0,0,95.8088888888889,6813
6814,0.25,2,-2,1,6258,0,0,125.28000000000002,6814
6815,0.5,21,17,4,6258,0,0,115.428085106383,6815
6816,,8,6,5,6258,0,0,86.31304347826087,6816
6817,,0,0,5,6258,0,0,,6817
6818,,8,8,5,6258,0,0,83.07272727272728,6818
6819,,11,3,5,6258,0,0,100.71272727272728,6819
6820,,3,3,5,6258,0,0,171.95999999999998,6820
6821,,0,0,5,6258,0,0,183.92,6821
6822,1.0,2,2,5,6258,0,0,148.24,6822
6823,,0,0,4,6258,0,0,,6823
6824,,2,2,2,6258,0,0,110.83076923076923,6824
6825,,3,3,5,6258,0,0,88.47,6825
6826,,6,4,5,6258,0,0,101.78,6826
6827,,15,-3,5,6258,0,0,103.84285714285714,6827
6828,0.0,0,0,5,6258,0,0,89.84000000000002,6828
6829,,0,0,5,6258,0,0,131.09999999999997,6829
6830,,1,1,4,6258,0,0,106.59272727272729,6830
6831,,10,0,5,6258,0,0,99.9109090909091,6831
6832,,8,8,5,6258,0,0,104.03846153846155,6832
6833,,5,5,5,6258,0,0,105.13000000000002,6833
6834,,5,5,5,6258,0,0,93.21777777777778,6834
6835,,3,3,5,6258,0,0,101.49999999999999,6835
6836,,0,0,5,6258,0,0,,6836
6837,,3,3,5,6258,0,0,95.05142857142857,6837
6838,,5,5,5,6258,0,0,101.77333333333331,6838
6839,,3,3,5,6258,0,0,103.56000000000002,6839
6840,,1,1,3,6258,0,0,107.66000000000001,6840
6841,,8,8,4,6258,0,0,114.14666666666666,6841
6842,0.75,0,0,2,6258,0,0,88.03555555555555,6842
6843,,3,3,5,6258,0,0,101.71999999999998,6843
6844,,3,3,5,6258,0,0,101.75999999999999,6844
6845,1.0,10,6,4,6258,0,0,110.9411111111111,6845
6846,0.0,43,23,5,6258,0,0,31.163313609467455,6846
6847,0.0,0,0,1,6258,0,0,-283.3333333333333,6847
6848,,0,0,4,6258,0,0,136.97999999999996,6848
6849,,0,0,4,6258,0,0,111.58333333333333,6849
6850,,3,3,5,6258,0,0,111.99000000000001,6850
6851,,7,1,5,6258,0,0,94.38814814814815,6851
6852,,7,7,5,6258,0,0,119.39652173913042,6852
6853,,19,1,5,6258,0,0,119.4042857142857,6853
6854,,6,6,1,6258,0,0,102.53333333333332,6854
6855,,6,6,4,6258,0,0,32.60000000000002,6855
6856,1.0,5,5,5,6258,0,0,98.42571428571429,6856
6857,0.0,3,3,4,6258,0,0,89.24000000000001,6857
6858,,10,-4,5,6258,0,0,97.35666666666665,6858
6859,,6,6,5,6258,0,0,91.31000000000002,6859
6860,,5,3,5,6258,0,0,108.26666666666667,6860
6861,1.0,8,8,5,6258,0,0,122.69185185185184,6861
6862,,12,12,5,6258,0,0,91.28923076923077,6862
6863,,4,4,5,6258,0,0,119.35666666666667,6863
6864,,7,7,4,6258,0,0,104.71499999999999,6864
6865,,3,3,5,6258,0,0,91.31000000000002,6865
6866,,3,3,4,6258,0,0,116.71076923076923,6866
6867,1.0,12,-2,1,6258,0,0,91.42571428571429,6867
6868,,10,8,5,6258,0,0,89.89714285714287,6868
6869,1.0,6,6,5,6258,0,1,121.54181818181819,6869
6870,,3,3,5,6258,0,1,83.04666666666667,6870
6871,,1,-1,5,6258,0,1,119.39,6871
6872,0.5,0,0,1,6258,0,1,123.29333333333334,6872
6873,,4,0,5,6258,0,1,105.70333333333333,6873
6874,,2,2,5,6258,0,1,95.75333333333334,6874
6875,,0,0,5,6258,0,1,133.94,6875
6876,,0,0,5,6258,0,1,148.73999999999998,6876
6877,,13,13,5,6258,0,1,93.19076923076923,6877
6878,1.0,3,3,5,6258,0,1,109.60666666666664,6878
6879,,4,0,2,6258,0,1,93.10315789473684,6879
6880,0.5,26,8,3,6259,0,0,78.03351351351351,6880
6881,,1,1,3,6259,0,1,50.40666666666665,6881
6882,,3,3,2,6259,0,1,96.70285714285716,6882
6883,,0,0,5,6259,0,1,119.39,6883
6884,0.0,3,3,1,6259,0,1,114.99666666666668,6884
6885,0.6,23,15,2,6259,0,1,121.75052631578946,6885
6886,,10,6,5,6260,0,1,98.63499999999999,6886
6887,1.0,27,5,4,6260,0,1,109.50916666666667,6887
6888,,2,2,5,6260,0,1,71.86666666666666,6888
6889,1.0,0,0,5,6260,0,1,92.955,6889
6890,,7,1,5,6260,0,1,111.46709677419355,6890
6891,,0,0,5,6260,0,1,42.46666666666668,6891
6892,,4,-2,5,6260,0,1,101.5104761904762,6892
6893,,3,3,4,6260,0,1,30.69714285714286,6893
6894,,4,4,5,6260,0,1,91.31000000000002,6894
6895,,2,-2,1,6260,0,1,123.74999999999999,6895
6896,,5,5,5,6260,0,1,95.63047619047619,6896
6897,,2,2,5,6260,0,1,100.18947368421054,6897
6898,0.0,8,8,4,6260,0,1,90.90333333333334,6898
6899,,3,3,5,6261,0,1,98.35428571428572,6899
6900,,10,6,4,6261,0,1,103.23666666666666,6900
6901,1.0,8,8,5,6261,0,1,109.10999999999999,6901
6902,,3,3,5,6261,0,1,93.69333333333334,6902
6903,,1,1,5,6261,0,1,95.05142857142857,6903
6904,1.0,11,1,5,6261,0,1,99.432,6904
6905,,0,0,5,6261,0,1,87.33777777777779,6905
6906,,8,0,5,6261,0,1,112.19538461538461,6906
6907,,3,3,5,6261,0,1,95.12,6907
6908,0.6666666666666666,4,4,5,6261,0,0,97.20444444444445,6908
6909,0.0,4,4,5,6261,0,0,106.69166666666665,6909
6910,1.0,25,25,5,6261,0,0,92.1745945945946,6910
6911,0.0,2,2,2,6261,0,0,104.088,6911
6912,,6,6,5,6261,0,0,107.42999999999999,6912
6913,1.0,3,3,5,6261,0,0,,6913
6914,,10,10,5,6261,0,0,103.08444444444444,6914
6915,,8,4,4,6261,0,0,94.19714285714286,6915
6916,,2,-2,5,6261,0,0,135.07555555555552,6916
6917,0.7857142857142857,9,9,4,6261,0,0,111.8609523809524,6917
6918,1.0,9,9,3,6261,0,0,106.81032258064516,6918
6919,,5,5,5,6261,0,0,103.20363636363639,6919
6920,,3,3,5,6261,0,0,142.35999999999996,6920
6921,,39,29,5,6261,0,0,109.98196078431373,6921
6922,1.0,18,18,5,6261,0,0,84.75750000000001,6922
6923,0.0,3,3,5,6261,0,0,92.52000000000001,6923
6924,,14,12,5,6261,0,0,102.61714285714285,6924
6925,,5,5,5,6261,0,0,79.14333333333333,6925
6926,,9,9,4,6261,0,0,113.48,6926
6927,,9,1,2,6261,0,0,112.02814814814815,6927
6928,,0,0,5,6261,0,0,59.44000000000001,6928
6929,,0,0,4,6261,0,0,135.0533333333333,6929
6930,,8,8,5,6261,0,0,94.83272727272727,6930
6931,,4,4,5,6261,0,0,119.30666666666669,6931
6932,1.0,8,6,4,6261,0,0,107.67,6932
6933,,0,0,4,6261,0,0,,6933
6934,,7,-1,4,6261,0,0,111.58333333333333,6934
6935,0.0,21,11,5,6261,0,0,94.39333333333333,6935
6936,,6,6,5,6261,0,0,74.63428571428572,6936
6937,,3,3,4,6261,0,0,99.79555555555555,6937
6938,,3,3,4,6261,0,0,101.71999999999998,6938
6939,,0,0,4,6261,0,0,99.47757575757576,6939
6940,,3,3,5,6261,0,0,-17.399999999999995,6940
6941,,3,3,5,6261,0,0,131.09999999999997,6941
6942,,6,6,5,6261,0,0,101.75,6942
6943,0.6666666666666666,2,2,1,6261,0,0,189.79999999999998,6943
6944,,3,3,5,6261,0,0,119.39,6944
6945,,0,0,5,6261,0,0,119.39,6945
6946,,6,6,5,6261,0,0,125.27,6946
6947,,6,4,5,6261,0,0,116.79333333333331,6947
6948,0.6666666666666666,10,10,5,6261,0,0,105.79090909090908,6948
6949,1.0,2,-2,1,6261,0,1,89.79,6949
6950,,7,3,5,6261,0,1,103.08444444444444,6950
6951,0.0,14,6,5,6261,0,1,82.36243902439026,6951
6952,,10,10,5,6261,0,1,89.44749999999999,6952
6953,,10,10,5,6261,0,0,92.11857142857141,6953
6954,,0,0,5,6261,0,1,12.2,6954
6955,,3,3,5,6261,0,1,201.55999999999997,6955
6956,,4,-4,2,6261,0,1,134.115,6956
6957,,5,5,3,6261,0,1,113.48,6957
6958,,3,3,5,6261,0,1,99.57333333333334,6958
6959,,0,0,5,6262,0,1,177.84,6959
6960,,0,0,3,6262,0,1,195.67999999999998,6960
6961,,2,2,5,6262,0,1,183.92,6961
6962,,0,0,5,6262,0,1,113.51,6962
6963,,3,3,5,-18120747,0,1,207.44,6963
6964,,6,6,5,-18120747,0,1,119.39,6964
6965,,4,4,4,-18120747,0,1,189.79999999999998,6965
6966,,3,3,5,-18120747,0,1,112.19538461538461,6966
6967,,3,3,5,-18120747,0,1,100.68666666666667,6967
6968,,21,21,5,-18120747,0,1,115.87052631578946,6968
6969,,8,2,5,-18120747,0,1,88.33999999999999,6969
6970,,4,-2,2,-18120747,0,1,82.2475,6970
6971,,5,5,5,-18120746,0,1,102.38666666666667,6971
6972,1.0,12,2,5,-18120746,0,0,97.16347826086955,6972
6973,1.0,22,8,3,-18120746,0,0,107.66076923076922,6973
6974,,2,2,2,-18120746,0,0,54.36,6974
6975,,8,8,4,-18120746,0,0,92.14181818181818,6975
6976,1.0,3,3,5,-18120746,0,0,113.44000000000001,6976
6977,,3,3,4,-18120746,0,0,107.56000000000002,6977
6978,,0,0,5,-18120746,0,0,,6978
6979,,3,3,5,-18120746,0,0,123.29333333333334,6979
6980,,13,9,1,-18120746,0,0,119.0475,6980
6981,,8,4,2,-18120746,0,0,117.6457142857143,6981
6982,,7,7,5,-18120746,0,0,105.70333333333333,6982
6983,,3,3,5,-18120746,0,0,,6983
6984,,2,2,5,-18120746,0,0,109.60666666666664,6984
6985,,9,9,5,-18120746,0,0,110.11888888888888,6985
6986,,3,3,5,-18120746,0,0,92.58,6986
6987,,6,6,5,-18120746,0,0,106.59272727272729,6987
6988,1.0,3,3,5,-18120746,0,0,142.35999999999996,6988
6989,0.0,2,2,5,-18120746,0,0,113.55,6989
6990,0.3333333333333333,14,6,1,-18120746,0,1,120.58032786885248,6990
6991,,2,2,5,-18120746,0,1,-467.28,6991
6992,,4,4,5,-18120746,0,1,97.20444444444445,6992
6993,,0,0,5,-18120746,0,1,116.3,6993
6994,,7,7,5,-18120746,0,1,101.78,6994
6995,,0,0,5,-18120746,0,1,104.59,6995
6996,,3,3,5,-18120745,0,1,131.09999999999997,6996
6997,,2,2,5,-18120745,0,1,95.88,6997
6998,,0,0,5,-18120745,0,1,154.32,6998
6999,,2,2,5,-18120745,0,1,129.17333333333332,6999
7000,,10,4,3,-18120745,0,1,96.70285714285716,7000
7001,,2,0,4,-18120745,0,1,104.6733333333333,7001
7002,,0,0,5,-18120745,0,1,131.09999999999997,7002
7003,,4,4,5,-18120744,0,1,145.875,7003
7004,,0,0,4,-18120744,0,1,104.6733333333333,7004
7005,0.5,8,8,5,-18120744,0,1,109.29666666666665,7005
7006,,0,0,1,-18120744,0,1,72.06666666666669,7006
7007,,0,0,5,-18120744,0,1,207.44,7007
7008,,0,0,5,-18120744,0,1,219.19999999999996,7008
7009,,0,0,5,-18120744,0,1,,7009
7010,,3,3,5,-18120744,0,1,,7010
7011,,2,2,5,-18120743,0,1,131.09999999999997,7011
7012,,1,1,5,-18120743,0,1,125.21999999999998,7012
7013,,2,2,4,-18120743,0,1,103.72666666666666,7013
7014,,6,6,5,-18120743,0,1,131.09999999999997,7014
7015,,0,0,5,-18120743,0,1,189.79999999999998,7015
7016,,4,4,5,-18120743,0,1,106.81142857142858,7016
7017,,2,2,5,-18120743,0,1,94.91777777777777,7017
7018,1.0,14,4,1,-18120743,0,1,91.62888888888888,7018
7019,,18,14,5,-18120743,0,0,103.23,7019
7020,,9,9,5,-18120743,0,1,94.1257142857143,7020
7021,,3,3,5,-18120743,0,1,110.42,7021
7022,,13,7,5,-18120742,0,1,98.01642857142858,7022
7023,,4,-2,5,-18120742,0,1,111.95666666666668,7023
7024,,7,7,5,-18120742,0,1,101.74000000000001,7024
7025,,4,4,3,-18120742,0,1,86.64,7025
7026,,7,-1,4,-18120742,0,1,120.835,7026
7027,,0,0,5,-18120742,0,1,104.23428571428572,7027
7028,,0,0,5,-18120742,0,1,154.32,7028
7029,,3,3,5,-18120742,0,1,109.60666666666664,7029
7030,1.0,18,10,5,-18120742,0,1,108.0356923076923,7030
7031,0.975609756097561,20,10,5,-18120742,0,1,58.227252747252734,7031
7032,,0,0,5,-18120742,0,1,-147.09333333333333,7032
7033,,6,6,3,-18120742,0,1,116.46000000000002,7033
7034,,6,6,5,-18120742,0,1,88.92666666666666,7034
7035,,3,3,4,-18120742,0,1,83.82666666666668,7035
7036,,14,4,4,-18120742,0,1,115.60186046511627,7036
7037,,0,0,5,-18120742,0,1,134.85333333333332,7037
7038,,3,3,5,-18120742,0,1,,7038
7039,,3,3,5,-18120742,0,1,,7039
7040,,0,0,5,-18120742,0,1,-88.55999999999996,7040
7041,1.0,1,-1,3,-18120742,0,0,122.59076923076923,7041
7042,,0,0,5,-18120742,0,1,125.18666666666668,7042
7043,,15,9,5,-18120742,0,1,79.80467532467533,7043
7044,,2,2,5,-18120742,0,1,-40.453333333333305,7044
7045,,0,0,5,-18120742,0,1,183.92,7045
7046,,3,3,4,-18120742,0,1,92.5457142857143,7046
7047,,0,0,5,-18120741,0,1,71.89999999999999,7047
7048,,6,0,5,-18120741,0,1,119.39,7048
7049,,0,0,5,-18120741,0,1,118.64,7049
7050,,0,0,5,-18120741,0,1,117.41333333333334,7050
7051,0.0,5,-5,1,-18120741,0,1,98.35888888888888,7051
7052,,0,0,5,-18120741,0,1,71.7,7052
7053,,7,7,3,-18120741,0,0,145.875,7053
7054,,3,3,5,-18120741,0,0,80.82000000000001,7054
7055,0.6,26,18,2,-18120741,0,0,118.66434782608694,7055
7056,,1,-1,2,-18120741,0,0,24.71000000000002,7056
7057,,6,6,5,-18120741,0,0,101.68000000000002,7057
7058,,7,7,5,-18120741,0,0,108.96444444444445,7058
7059,,20,0,5,-18120741,0,0,97.064,7059
7060,,15,11,5,-18120741,0,0,108.92347826086956,7060
7061,0.9090909090909091,12,10,5,-18120741,0,1,94.39,7061
7062,,4,0,1,-18120741,0,1,104.18333333333332,7062
